X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,ns3_TrackPointExtension
10.0112023204565,53.6097877565771,0,0,155,34.2000007629395,2019/03/06 17:56:58+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0118888821453,53.609972409904,0,0,156,33.7999992370605,2019/03/06 17:57:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0119650736451,53.6099885869771,0,0,157,33.7999992370605,2019/03/06 17:57:11+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0123834144324,53.6100572347641,0,0,158,33.7999992370605,2019/03/06 17:57:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0132966227829,53.6102310754359,0,0,159,34.4000015258789,2019/03/06 17:57:26+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.014258865267,53.6103892419487,0,0,160,35,2019/03/06 17:57:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0144468713552,53.6104210931808,0,0,161,35.2000007629395,2019/03/06 17:57:38+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0153384543955,53.6105154734105,0,0,162,36,2019/03/06 17:57:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0162467174232,53.6105103604496,0,0,163,35.7999992370605,2019/03/06 17:57:56+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0165879447013,53.6105236038566,0,0,164,36.4000015258789,2019/03/06 17:58:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0171898491681,53.6105488333851,0,0,165,37.7999992370605,2019/03/06 17:58:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>6.0</ns3:atemp>          
10.0181340705603,53.6105871386826,0,0,166,38.7999992370605,2019/03/06 17:58:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.018371026963,53.6105969455093,0,0,167,39,2019/03/06 17:58:22+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0192976463586,53.6106434650719,0,0,168,40.4000015258789,2019/03/06 17:58:34+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0202622357756,53.6106918286532,0,0,169,41.4000015258789,2019/03/06 17:58:46+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.02072064206,53.6107345763594,0,0,170,41.5999984741211,2019/03/06 17:58:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0216648634523,53.6108147073537,0,0,171,41.5999984741211,2019/03/06 17:59:04+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0223240163177,53.6109077464789,0,0,172,40.7999992370605,2019/03/06 17:59:12+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0226162094623,53.6109609715641,0,0,173,40,2019/03/06 17:59:15+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0229788105935,53.6110592074692,0,0,174,40.5999984741211,2019/03/06 17:59:20+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0230190437287,53.6111218202859,0,0,175,41,2019/03/06 17:59:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0230305269361,53.6111343093216,0,0,176,41.4000015258789,2019/03/06 17:59:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.02377031371,53.6114940606058,0,0,177,41.7999992370605,2019/03/06 17:59:43+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0243330746889,53.6116767860949,0,0,178,42.4000015258789,2019/03/06 17:59:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0246479827911,53.6116332001984,0,0,179,42.2000007629395,2019/03/06 17:59:58+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0246986933053,53.6116104014218,0,0,180,42.7999992370605,2019/03/06 17:59:59+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0249032955617,53.6115727666765,0,0,181,43.5999984741211,2019/03/06 18:00:02+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.025334963575,53.6115860100836,0,0,182,44,2019/03/06 18:00:08+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0262733176351,53.6116595193744,0,0,183,44.5999984741211,2019/03/06 18:00:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0266040675342,53.6116949748248,0,0,184,45.4000015258789,2019/03/06 18:00:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0273518171161,53.6119970586151,0,0,185,47,2019/03/06 18:00:46+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0274947285652,53.6122133955359,0,0,186,48,2019/03/06 18:00:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0277985725552,53.6127370130271,0,0,187,48.4000015258789,2019/03/06 18:01:04+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0278736744076,53.6130421981215,0,0,188,48.4000015258789,2019/03/06 18:01:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0279686413705,53.613368337974,0,0,189,48.5999984741211,2019/03/06 18:01:21+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0289095938206,53.6132615525275,0,0,190,48.7999992370605,2019/03/06 18:01:39+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0293374899775,53.6133037973195,0,0,191,48.4000015258789,2019/03/06 18:01:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0299475248903,53.6133726127446,0,0,192,48.4000015258789,2019/03/06 18:01:51+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0304662808776,53.6133253388107,0,0,193,48.4000015258789,2019/03/06 18:01:56+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0313908047974,53.6134659033269,0,0,194,49,2019/03/06 18:02:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0321581680328,53.6136065516621,0,0,195,50,2019/03/06 18:02:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.032301498577,53.6136393249035,0,0,196,50.2000007629395,2019/03/06 18:02:18+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0327406264842,53.6137148458511,0,0,197,50,2019/03/06 18:02:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0330319814384,53.6137761175632,0,0,198,50.2000007629395,2019/03/06 18:02:28+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0331810954958,53.613809896633,0,0,199,50.2000007629395,2019/03/06 18:02:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.033686356619,53.6139045283198,0,0,200,50.5999984741211,2019/03/06 18:02:37+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
10.0340073835105,53.6139898560941,0,0,201,50.5999984741211,2019/03/06 18:02:42+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>5.0</ns3:atemp>          
